Time,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration,Force,,,Pressure
5.46,-1.3,-0.61,0.19,0.016,,,40
5.47,-0.42,-1.82,-0.71,0.022,,,40
5.48,-1.75,3.02,1.02,0.033,,,40
5.49,1.65,-0.23,-2.07,0,,,40
5.5,1.2,-3.03,0.34,-0.005,,,40
5.51,-0.12,3.55,-0.86,0,,,40
5.52,-1.53,0.22,0.87,0.022,,,40
5.53,-2.12,2.57,0.49,0.011,,,40
5.54,1.94,-1.14,-0.41,0,,,40
5.55,-0.27,0.3,0.87,0,,,40
5.56,-0.35,-3.56,-2.37,0.016,,,40
5.57,-2.12,0.22,0.04,0.011,,,40
5.58,-1.82,-0.23,0.57,0.011,,,40
5.59,0.69,-2.28,0.72,0,,,40
5.6,2.31,2.12,-2.22,0,,,40
5.61,-1.97,2.8,-0.56,0.016,,,40
5.62,-1.82,-1.67,0.57,0.011,,,40
5.63,0.69,2.87,-2.6,-0.005,,,40
5.64,-0.35,1.66,1.85,0.005,,,40
5.65,-1.75,-0.53,2.98,0.016,,,40
5.66,1.35,-1.14,-1.24,0,,,40
5.67,-0.49,-1.75,-0.79,0.011,,,40
5.68,-0.12,0.6,-1.47,0.005,,,40
5.69,0.24,0.75,-1.77,0.005,,,40
5.7,-1.53,0.83,1.55,0.011,,,40
5.71,0.47,0.98,-0.18,0.011,,,40
5.72,-1.53,-1.52,2.3,0.016,,,40
5.73,-0.71,2.12,-0.26,0,,,40
5.74,-0.42,-0.08,1.17,0.005,,,40
5.75,1.87,0.45,-1.09,-0.005,,,40
5.76,-0.05,-0.08,-1.24,0,,,40
5.77,-2.26,1.96,0.87,0.016,,,40
5.78,-1.67,1.89,0.8,0.016,,,40
5.79,2.24,0.83,-2.82,-0.011,,,40
5.8,-0.79,0.68,2.45,0.011,,,40
5.81,-0.64,1.74,-1.54,0.016,,,40
5.82,-0.42,-0.99,-0.49,0.016,,,40
5.83,-4.26,-0.69,2.3,0.044,,,40
5.84,2.9,0,1.93,-0.005,,,40
5.85,1.87,1.89,-3.73,-0.022,,,40
5.86,-0.27,-2.2,2.15,0.011,,,40
5.87,-1.16,0.45,-1.84,0,,,40
5.88,-2.49,2.19,-2.97,0.011,,,40
5.89,0.1,-2.12,3.43,0,,,40
5.9,-1.38,2.64,-0.56,0.016,,,40
5.91,0.76,-1.22,0.49,-0.016,,,40
5.92,0.24,2.72,0.72,-0.005,,,40
5.93,-2.41,-3.18,0.57,0.016,,,40
5.94,0.54,-1.75,-3.35,-0.011,,,40
5.95,-0.12,-1.97,2.98,0.011,,,40
5.96,1.5,-0.69,1.25,-0.005,,,40
5.97,1.94,0.45,-3.8,-0.005,,,40
5.98,-4.62,-0.31,0.87,0.038,,,40
5.99,1.72,3.63,-2.07,0,,,40
6,-3.59,1.13,2.91,0.016,,,40
6.01,1.42,0.53,-2.67,0.022,,,40
6.02,0.39,2.04,-2.22,-0.016,,,40
6.03,-1.38,-0.84,3.74,0,,,40
6.04,-1.53,-0.91,0.57,0.016,,,40
6.05,0.39,0.37,-1.77,0,,,40
6.06,-0.35,0.6,0.57,0.011,,,40
6.07,-0.35,1.36,-1.31,-0.005,,,40
6.08,0.91,-0.84,-2.82,-0.016,,,40
6.09,-1.23,1.66,1.63,0.005,,,40
6.1,-0.71,-1.67,4.19,0.011,,,40
6.11,1.65,3.93,-2.82,0,,,40
6.12,0.61,-2.05,2.23,0,,,40
6.13,-2.56,1.66,-0.33,0.011,,,40
6.14,0.32,1.36,-4.78,0,,,40
6.15,-0.94,0.98,1.17,0.005,,,40
6.16,1.65,1.13,0.27,-0.005,,,40
6.17,-1.82,1.89,-1.47,0.016,,,40
6.18,0.61,-1.14,-1.16,0.005,,,40
6.19,-1.38,2.34,0.27,0.011,,,40
6.2,-0.57,0.37,-0.79,0.011,,,40
6.21,-0.35,-2.35,0.49,0.005,,,40
6.22,0.83,-3.18,0.19,0,,,40
6.23,0.54,-0.38,-0.41,0.011,,,40
6.24,0.17,-0.23,-1.01,0.016,,,40
6.25,-3.08,1.06,1.1,0.016,,,40
6.26,-1.67,4.08,1.63,0.011,,,40
6.27,1.06,0,1.17,0,,,40
6.28,0.83,0.68,1.93,0,,,40
6.29,0.47,0.53,-2.07,-0.011,,,40
6.3,-2.63,-1.44,-2.14,0.016,,,40
6.31,-0.86,1.21,-0.71,0,,,40
6.32,-0.94,-0.53,3.06,0,,,40
6.33,-0.57,-0.91,4.87,0.005,,,40
6.34,-0.49,0.9,-1.24,0,,,40
6.35,-0.42,-2.35,-0.03,-0.005,,,40
6.36,-0.79,2.57,-0.03,0.011,,,40
6.37,-1.82,0.83,-1.01,0.022,,,40
6.38,0.39,-0.53,-1.09,-0.005,,,40
6.39,-0.79,-2.05,4.64,0.005,,,40
6.4,-0.57,0.22,-1.31,0.011,,,40
6.41,-0.2,0.53,-0.94,0.011,,,40
6.42,0.47,-0.76,1.7,-0.005,,,40
6.43,-0.94,1.59,-0.33,0.005,,,40
6.44,0.24,1.59,0.27,0,,,40
6.45,0.39,-1.29,1.32,0.011,,,40
6.46,-1.6,1.59,-1.77,0.022,,,40
6.47,0.76,-0.69,0.12,0,,,40
6.48,-1.67,0.45,-0.41,0.011,,,40
6.49,1.87,-1.14,-0.94,-0.016,,,40
6.5,-0.86,2.04,-0.33,0.011,,,40
6.51,-2.19,-1.82,0.72,0.022,,,40
6.52,0.39,0.15,-1.24,0,,,40
6.53,-1.75,0.22,-0.03,0.027,,,40
6.54,0.39,-0.08,0.19,-0.005,,,40
6.55,0.24,2.72,-1.09,0,,,40
6.56,-0.64,-2.35,2,0.016,,,40
6.57,-2.12,0.9,-0.18,0.011,,,40
6.58,0.61,3.1,-2.82,0.011,,,40
6.59,1.06,-0.46,2.98,-0.016,,,40
6.6,-1.08,0.45,-0.64,0.005,,,40
6.61,-0.05,0.75,-0.56,0.005,,,40
6.62,-1.08,0.75,1.32,-0.005,,,40
6.63,0.17,-2.05,1.02,0.011,,,40
6.64,0.69,1.13,-1.01,-0.005,,,40
6.65,-0.86,-1.29,2.08,0,,,40
6.66,1.72,0.9,-0.71,-0.011,,,40
6.67,-1.16,3.55,0.12,0,,,40
6.68,-1.89,3.17,0.12,0.022,,,40
6.69,0.39,-0.38,-2.45,0,,,40
6.7,-0.49,2.87,0.12,0.016,,,40
6.71,0.17,-0.69,0.27,0.005,,,40
6.72,-1.53,1.13,1.47,0.016,,,40
6.73,0.47,0.3,-0.18,0,,,40
6.74,-0.49,-0.46,2.53,0.016,,,40
6.75,-1.01,-0.91,-0.49,0.011,,,40
6.76,0.39,0.6,-0.49,0.016,,,40
6.77,-0.27,-0.76,2,0,,,40
6.78,-0.42,0.45,0.19,0.011,,,40
6.79,0.83,0.83,-1.01,0,,,40
6.8,-1.38,-0.53,0.19,0.016,,,40
6.81,-0.49,0.75,-1.62,0,,,40
6.82,0.54,-0.53,-1.09,-0.005,,,40
6.83,-1.89,0.37,1.02,0.005,,,40
6.84,-1.08,-2.28,0.12,0.011,,,40
6.85,1.42,-1.37,0.12,-0.005,,,40
6.86,1.06,4.01,-1.16,-0.016,,,40
6.87,-0.35,-1.29,-1.47,0,,,40
6.88,-0.64,-1.44,-1.77,0.016,,,40
6.89,0.1,1.06,0.49,0.011,,,40
6.9,0.76,-0.61,0.34,0,,,40
6.91,-1.38,2.57,0.72,0.005,,,40
6.92,1.13,-1.44,-0.94,-0.011,,,40
6.93,-0.57,1.21,0.57,0.005,,,40
6.94,-1.53,1.43,-0.33,0.022,,,40
6.95,0.91,0.83,-1.69,-0.005,,,40
6.96,-0.64,0.83,3.51,-0.005,,,40
6.97,0.24,-0.08,-1.69,0.005,,,40
6.98,-0.86,-0.31,0.65,0.016,,,40
6.99,0.47,0.9,-0.11,-0.005,,,40
7,0.39,-2.28,0.34,0.011,,,40
7.01,-1.67,1.89,1.85,0,,,40
7.02,2.53,1.06,-2.82,0,,,40
7.03,-1.82,-1.37,3.59,0.011,,,40
7.04,-0.86,3.02,-2.52,0.016,,,40
7.05,0.02,-0.23,1.47,0,,,40
7.06,0.17,1.06,1.85,0.005,,,40
7.07,-1.38,3.33,-3.05,0.005,,,40
7.08,-2.04,-2.12,2,0.005,,,40
7.09,2.09,3.86,-1.31,0,,,40
7.1,-2.04,-1.14,3.13,0.005,,,40
7.11,0.17,0.68,-2.14,0.005,,,40
7.12,0.24,0.83,0.57,0,,,40
7.13,-1.23,-0.16,4.26,0.005,,,40
7.14,-0.05,2.42,-2.52,0,,,40
7.15,-0.42,-1.9,0.27,-0.005,,,40
7.16,0.02,1.81,2.3,0.011,,,40
7.17,-1.23,1.43,-1.69,0.011,,,40
7.18,0.76,-1.75,-1.16,-0.011,,,40
7.19,-0.71,2.8,-1.39,0.011,,,40
7.2,-1.38,-2.2,-0.18,0.011,,,40
7.21,-0.12,0.98,-3.43,-0.005,,,40
7.22,-1.38,-0.99,1.4,0,,,40
7.23,1.57,0.45,-0.33,-0.011,,,40
7.24,1.5,-1.22,-1.99,0,,,40
7.25,-1.01,-0.99,-1.99,0.022,,,40
7.26,-1.82,1.43,-1.01,0.022,,,40
7.27,-0.27,-1.9,0.34,0.005,,,40
7.28,0.32,1.13,-0.41,0.011,,,40
7.29,1.2,2.8,-1.47,0.005,,,40
7.3,-0.05,-3.18,0.42,0,,,40
7.31,-1.3,1.74,-2.97,0.022,,,40
7.32,-0.64,-2.35,-0.41,0.022,,,40
7.33,0.24,-1.82,-0.18,-0.005,,,40
7.34,0.61,3.25,-0.03,0.005,,,40
7.35,-2.41,-2.73,2.3,0.011,,,40
7.36,2.38,-0.91,-0.71,-0.011,,,40
7.37,-1.3,3.1,-1.31,0.005,,,40
7.38,-1.16,-2.43,2.68,0.016,,,40
7.39,0.69,2.95,-1.84,0.005,,,40
7.4,-1.08,-0.91,0.34,-0.011,,,40
7.41,-0.94,0.68,3.06,0.011,,,40
7.42,-1.3,2.12,-1.24,0.016,,,40
7.43,0.83,0.3,2.08,-0.005,,,40
7.44,-0.64,3.7,0.12,0.011,,,40
7.45,-2.85,-0.53,1.85,0.005,,,40
7.46,2.24,0.53,-1.24,0,,,40
7.47,-0.42,2.27,1.78,0,,,40
7.48,-2.49,0.22,-0.18,0.022,,,40
7.49,-0.79,-2.88,1.93,0.011,,,40
7.5,0.32,4.01,2.45,-0.011,,,40
7.51,-0.86,-0.91,-0.11,0.011,,,40
7.52,-0.05,-1.06,0.34,-0.011,,,40
7.53,-1.01,2.42,-3.65,0.005,,,40
7.54,-1.08,0.15,0.95,0.016,,,40
7.55,0.69,-0.61,3.06,-0.005,,,40
7.56,-2.85,0.6,0.57,0.022,,,40
7.57,0.02,3.86,0.65,0,,,40
7.58,-0.42,-2.65,-2.07,0.022,,,40
7.59,0.39,-0.91,-0.56,0,,,40
7.6,-3.22,4.69,-0.71,0.022,,,40
7.61,-2.34,-3.49,3.13,0.038,,,40
7.62,1.79,-0.23,-0.18,-0.011,,,40
7.63,-2.71,0.37,-0.94,0.022,,,40
7.64,0.24,1.74,-3.05,-0.005,,,40
7.65,-1.08,-0.61,0.34,0.005,,,40
7.66,-1.45,-2.88,1.93,0.005,,,40
7.67,2.24,3.1,-1.01,-0.005,,,40
7.68,0.61,0.22,-0.33,-0.011,,,40
7.69,-2.63,-0.08,0.87,0.011,,,40
7.7,0.54,-0.76,-2.14,0.005,,,40
7.71,-0.57,-1.44,1.63,0,,,40
7.72,-0.42,2.8,-1.39,0,,,40
7.73,1.87,-0.76,-2.22,0,,,40
7.74,-0.79,0.9,1.17,0.005,,,40
7.75,-0.05,1.06,-0.41,-0.005,,,40
7.76,0.17,0.53,-2.45,0.011,,,40
7.77,-1.01,0.3,0.12,0.016,,,40
7.78,1.28,1.36,-0.79,-0.005,,,40
7.79,-1.67,1.21,0.95,0.005,,,40
7.8,0.76,2.04,-0.71,0.005,,,40
7.81,0.91,0.53,0.34,0,,,40
7.82,0.61,0,0.65,-0.005,,,40
7.83,-2.41,1.21,-3.27,0.033,,,40
7.84,1.13,-1.14,-0.79,0,,,40
7.85,-0.27,2.49,1.47,0.011,,,40
7.86,-1.75,-1.29,0.65,0,,,40
7.87,-0.2,0.83,-1.09,-0.005,,,40
7.88,1.13,1.06,-0.49,0.016,,,40
7.89,-2.19,-1.67,4.87,0.016,,,40
7.9,1.2,3.17,-5.39,0.005,,,40
7.91,-0.79,-2.73,1.78,0.005,,,40
7.92,-1.3,2.34,2.53,0.011,,,40
7.93,0.1,0.45,-2.82,0.016,,,40
7.94,0.69,0.15,0.27,-0.005,,,40
7.95,-1.97,-0.16,-0.56,0.022,,,40
7.96,0.98,-2.58,2.3,0,,,40
7.97,1.2,3.02,-2.45,-0.005,,,40
7.98,-2.34,-1.97,0.95,0.016,,,40
7.99,-1.01,1.59,0.95,-0.005,,,40
8,0.69,-0.69,-2.75,0,,,40
8.01,-0.05,0.07,6.3,0,,,40
8.02,-0.12,3.63,-4.56,0,,,40
8.03,-1.08,-4.17,1.78,0.027,,,40
8.04,-2.49,2.57,2.98,0.016,,,40
8.05,-0.35,1.43,-5.16,0.011,,,40
8.06,-0.64,-1.97,4.26,0,,,40
8.07,1.94,1.74,-0.18,-0.005,,,40
8.08,-1.16,1.06,-0.71,0.011,,,40
8.09,-2.26,2.19,1.55,0.027,,,40
8.1,-3.3,-3.49,5.09,0.038,,,40
8.11,2.46,1.59,-1.92,-0.005,,,40
8.12,1.87,4.46,-2.37,-0.016,,,40
8.13,-2.04,-5,3.59,0.016,,,40
8.14,-1.3,-6.21,-3.12,0.005,,,40
8.15,-0.27,3.33,-2.9,0,,,40
8.16,-3.81,-1.52,7.43,0.027,,,40
8.17,-0.35,6.2,-1.24,0,,,40
8.18,0.91,-0.61,-2.22,0.011,,,40
8.19,-1.89,2.87,6.3,0.011,,,40
8.2,0.76,1.13,-3.95,0.022,,,40
8.21,0.54,-2.35,-2.82,0.005,,,40
8.22,-2.49,0.45,3.59,0.016,,,40
8.23,1.28,-1.52,-1.62,0.005,,,40
8.24,1.13,1.51,-0.79,0.011,,,40
8.25,-2.63,0.37,1.7,0.044,,,40
8.26,-1.01,-0.61,2.08,0.016,,,40
8.27,0.98,-0.53,-1.69,0.011,,,40
8.28,1.42,-0.91,0.04,-0.022,,,40
8.29,0.61,-0.76,-1.16,-0.005,,,40
8.3,0.02,2.64,-1.92,0,,,40
8.31,-0.57,0.07,-0.26,0.011,,,40
8.32,-1.6,0.3,3.51,0.022,,,40
8.33,1.57,0.83,-2.82,0,,,40
8.34,-0.42,-0.46,-0.79,0.005,,,40
8.35,0.76,-0.91,-3.35,-0.005,,,40
8.36,-0.79,-1.52,-1.99,0.011,,,40
8.37,-1.16,0.6,1.02,-0.005,,,40
8.38,1.79,0.9,-0.86,-0.005,,,40
8.39,-0.64,1.13,1.02,-0.005,,,40
8.4,0.54,-1.37,0.8,0,,,40
8.41,-0.86,0.75,-1.62,0,,,40
8.42,0.24,3.7,-0.79,0,,,40
8.43,-0.12,-1.52,-0.18,0.022,,,40
8.44,2.46,-1.52,-1.16,-0.005,,,40
8.45,0.24,0.07,-0.94,-0.011,,,40
8.46,-1.97,-1.9,2.83,0.016,,,40
8.47,-0.27,2.57,0.19,0.011,,,40
8.48,-0.12,-1.14,-0.11,0.005,,,40
8.49,-0.86,2.04,-1.77,0,,,40
8.5,1.2,-1.06,-2.07,-0.005,,,40
8.51,0.17,-2.28,1.63,0.005,,,40
8.52,1.87,-2.28,-0.86,0.011,,,40
8.53,-3.37,2.12,2,0.011,,,40
8.54,-1.6,6.2,0.04,0.016,,,40
8.55,1.87,0.68,0.57,0.005,,,40
8.56,0.47,1.43,0.57,-0.022,,,40
8.57,-0.05,3.17,0.72,0.011,,,40
8.58,-1.45,-1.29,-2.82,0.022,,,40
8.59,-1.45,1.13,3.51,0.016,,,40
8.6,1.06,0.15,-0.79,-0.005,,,40
8.61,-1.97,1.36,4.11,0.016,,,40
8.62,0.1,3.25,1.7,0.011,,,40
8.63,-1.82,0.9,0.34,0.005,,,40
8.64,-0.79,-1.22,-1.77,0.016,,,40
8.65,0.1,3.25,-1.54,0.005,,,40
8.66,1.28,-0.69,-0.64,0,,,40
8.67,-2.63,-0.53,2.98,0.022,,,40
8.68,-2.04,2.34,2.45,0.022,,,40
8.69,1.65,-1.29,0.8,-0.022,,,40
8.7,-0.35,3.02,-3.65,0.005,,,40
8.71,-1.38,-1.44,-0.79,0.011,,,40
8.72,-0.2,0.45,-1.39,0,,,40
8.73,0.47,0.15,3.28,-0.005,,,40
8.74,-0.94,1.06,-0.26,0.005,,,40
8.75,0.17,-0.99,-3.58,0,,,40
8.76,-2.85,2.64,-0.79,0.011,,,40
8.77,1.65,-1.52,1.1,-0.005,,,40
8.78,-0.79,1.43,-1.24,0.005,,,40
8.79,-0.49,0,-1.01,0.005,,,40
8.8,-1.38,-1.06,3.21,0.005,,,40
8.81,1.65,-0.61,-0.49,-0.005,,,40
8.82,0.02,-0.31,-1.16,0,,,40
8.83,-2.71,-0.76,2.23,0.016,,,40
8.84,0.83,-3.03,-0.03,0.005,,,40
8.85,0.91,3.17,-4.63,0.005,,,40
8.86,-3,0.83,4.49,0.016,,,40
8.87,0.76,1.96,1.17,0.005,,,40
8.88,1.35,0.53,-0.11,-0.005,,,40
8.89,-2.12,-1.52,-1.47,0.011,,,40
8.9,0.91,-1.67,-1.31,0,,,40
8.91,-3.81,1.28,3.36,0.033,,,40
8.92,0.98,0.45,0.87,0,,,40
8.93,1.35,3.7,-0.41,-0.005,,,40
8.94,-0.71,0.6,1.7,0.016,,,40
8.95,0.1,3.93,-2.45,-0.005,,,40
8.96,-1.6,-1.22,-1.24,0.011,,,40
8.97,-0.05,0.53,-0.11,0.011,,,40
8.98,0.47,1.66,0.57,-0.011,,,40
8.99,0.54,-1.67,1.17,0,,,40
9,-0.05,0,-1.47,-0.005,,,40
9.01,-2.26,1.59,1.85,0.011,,,40
9.02,1.13,-0.99,0.49,-0.011,,,40
9.03,-1.45,1.89,0.72,0.022,,,40
9.04,1.06,-0.16,0.8,0,,,40
9.05,0.91,1.36,-0.79,0.011,,,40
9.06,-1.23,0.3,-1.39,0,,,40
9.07,-2.63,3.25,0.57,0.016,,,40
9.08,-0.64,-1.22,3.28,-0.005,,,40
9.09,1.65,1.28,-3.12,-0.005,,,40
9.1,-0.2,-1.37,-1.24,0.022,,,40
9.11,-3,0.37,3.51,0.016,,,40
9.12,-1.82,0.15,-1.16,0.027,,,40
9.13,0.98,-1.22,1.85,0,,,40
9.14,0.17,2.64,1.32,0,,,40
9.15,-0.2,-1.29,1.17,-0.005,,,40
9.16,-0.86,1.59,-3.5,0.016,,,40
9.17,-1.38,-0.69,1.47,0.005,,,40
9.18,-0.94,-0.38,2.38,0.005,,,40
9.19,1.06,0.3,-2.22,-0.005,,,40
9.2,-0.49,-0.69,3.06,0.005,,,40
9.21,-0.57,-0.69,-0.49,0.005,,,40
9.22,-1.08,-0.23,-0.86,0.022,,,40
9.23,0.83,0.3,-1.92,0,,,40
9.24,1.06,-0.53,2.08,-0.011,,,40
9.25,-0.71,0.6,0.27,0,,,40
9.26,-0.94,-0.46,-1.47,0.005,,,40
9.27,-1.01,-0.16,3.36,0.022,,,40
9.28,1.72,1.28,-0.26,0,,,40
9.29,1.35,-0.23,-2.67,-0.005,,,40
9.3,0.91,2.27,-2.14,0.011,,,40
9.31,-1.97,2.42,-0.56,0.016,,,40
9.32,-1.6,0.75,0.27,0.022,,,40
9.33,-0.49,0.22,0.87,-0.005,,,40
9.34,-1.67,1.36,2.76,0.016,,,40
9.35,0.91,-0.61,-1.77,-0.005,,,40
9.36,0.83,-2.58,-0.49,-0.005,,,40
9.37,0.54,-0.91,-0.56,0.011,,,40
9.38,0.02,-0.16,-4.78,0.011,,,40
9.39,-0.86,0.3,2.08,0.005,,,40
9.4,-0.94,1.89,1.93,0.016,,,40
9.41,1.28,0.22,-1.99,-0.022,,,40
9.42,-1.82,2.27,1.55,0.011,,,40
9.43,-0.35,-0.91,-0.79,0,,,40
9.44,0.02,-0.69,-1.69,-0.011,,,40
9.45,-0.71,-0.08,0.8,0.011,,,40
9.46,-0.35,-0.46,1.4,0.011,,,40
9.47,1.94,-0.61,-3.43,0,,,40
9.48,-0.2,2.72,1.85,-0.005,,,40
9.49,-0.49,0.53,-1.54,0.011,,,40
9.5,-1.3,-0.31,1.63,0.011,,,40
9.51,-1.16,-0.16,0.72,0.011,,,40
9.52,-1.01,1.59,2.38,0.011,,,40
9.53,1.13,0.3,-1.47,0.005,,,40
9.54,0.69,-0.99,0.95,-0.005,,,40
9.55,-0.12,-0.53,2.53,-0.005,,,40
9.56,-0.94,2.57,-3.27,0.005,,,40
9.57,-0.42,-1.14,-0.64,0.005,,,40
9.58,-1.89,2.95,2.38,0.016,,,40
9.59,2.16,0.75,-0.26,-0.022,,,40
9.6,-0.05,0,1.1,0,,,40
9.61,0.17,-0.76,-1.01,-0.005,,,40
9.62,-3.59,0.9,1.25,0.016,,,40
9.63,0.76,-1.44,-1.62,0,,,40
9.64,-0.05,0.75,0.8,0.005,,,40
9.65,0.47,-0.16,-0.18,0,,,40
9.66,-1.82,0.45,-0.03,0.027,,,40
9.67,-0.79,-1.06,2,0.016,,,40
9.68,0.17,0.45,1.17,0,,,40
9.69,0.39,1.36,0.27,0.011,,,40
9.7,0.1,1.96,-1.16,-0.005,,,40
9.71,-0.27,0.45,-1.39,0.011,,,40
9.72,-1.75,3.02,-2.45,0.027,,,40
9.73,-1.53,1.21,0.12,0.011,,,40
9.74,0.61,-2.05,1.32,0,,,40
9.75,2.97,0.22,-0.79,-0.011,,,40
9.76,-0.49,-0.46,0.95,0.005,,,40
9.77,-0.05,1.13,-1.69,0.005,,,40
9.78,-3,1.13,0.65,0.011,,,40
9.79,-1.67,0.15,-1.54,0.011,,,40
9.8,3.56,0.22,-0.49,-0.011,,,40
9.81,-1.16,-1.9,4.04,0.011,,,40
9.82,0.76,1.43,-1.84,-0.011,,,40
9.83,-1.75,2.12,-1.99,0.033,,,40
9.84,-1.82,1.21,1.55,0.011,,,40
9.85,-2.04,1.21,2,0.016,,,40
9.86,-0.12,-0.76,-1.84,0.011,,,40
9.87,1.57,-0.84,2.15,-0.011,,,40
9.88,-0.79,2.34,0.57,0.005,,,40
9.89,0.1,-0.99,-2.14,0,,,40
9.9,-3.22,2.04,2,0.022,,,40
9.91,-0.12,0.68,1.17,0.005,,,40
9.92,-0.12,-0.23,1.78,0.005,,,40
9.93,0.91,-0.84,0.57,-0.005,,,40
9.94,-1.6,1.21,0.42,0.011,,,40
9.95,0.76,-1.06,-0.94,0.016,,,40
9.96,1.06,-0.53,0.8,-0.022,,,40
9.97,-3.3,2.27,0.8,0.022,,,40
9.98,0.83,0.83,-3.8,0.011,,,40
9.99,-0.12,-0.08,1.7,-0.005,,,40
10,-0.35,1.36,2,0.016,,,40
10.01,0.1,1.81,-3.5,0.005,,,40
10.02,-0.2,-1.37,1.7,0,,,40
10.03,-0.64,1.81,0.49,0.011,,,40
10.04,0.91,-0.31,-2.75,-0.011,,,40
10.05,0.39,0.37,-1.47,-0.005,,,40
10.06,-1.16,-0.84,1.25,0,,,40
10.07,0.32,1.59,-1.47,0.011,,,40
10.08,0.1,-0.38,-0.18,0,,,40
10.09,-0.05,-1.06,0.72,0.011,,,40
10.1,1.13,0.75,-1.84,-0.005,,,40
10.11,0.02,-1.06,-0.03,-0.005,,,40
10.12,-0.86,2.19,-1.69,0,,,40
10.13,-1.97,1.13,-0.79,0.011,,,40
10.14,1.72,-1.52,1.02,-0.011,,,40
10.15,0.47,3.33,-0.26,-0.011,,,40
10.16,-3,0.45,-0.64,0.027,,,40
10.17,1.79,-0.84,-3.2,-0.011,,,40
10.18,-2.85,1.36,2.98,0.011,,,40
10.19,0.02,-0.76,1.32,0,,,40
10.2,0.76,2.04,-2.67,-0.005,,,40
10.21,-0.71,1.59,1.85,-0.005,,,40
10.22,-1.01,0.37,-0.03,0.005,,,40
10.23,0.1,1.81,-0.41,0.005,,,40
10.24,0.69,-0.08,0.65,0.016,,,40
10.25,-1.53,2.49,1.02,0.022,,,40
10.26,1.13,-0.08,0.27,0,,,40
10.27,0.69,0.68,-0.03,-0.005,,,40
10.28,0.02,1.21,-1.24,0,,,40
10.29,-3,0.45,2.23,0.027,,,40
10.3,-0.42,-2.5,1.4,-0.005,,,40
10.31,0.17,0.98,-2.22,0,,,40
10.32,0.17,1.43,1.7,-0.022,,,40
10.33,1.06,-2.28,1.93,-0.005,,,40
10.34,-0.42,-1.06,-1.39,0,,,40
10.35,-1.08,0.45,0.49,0.005,,,40
10.36,-1.01,-3.34,1.25,0.011,,,40
10.37,0.17,1.43,-2.52,0.005,,,40
10.38,1.35,-0.69,3.13,0,,,40
10.39,-0.79,-0.91,1.63,0.016,,,40
10.4,-1.45,1.28,-2.14,0,,,40
10.41,-0.94,-1.37,0.42,-0.005,,,40
10.42,-1.3,1.21,2.45,0.005,,,40
10.43,1.94,2.04,-0.03,-0.005,,,40
10.44,0.61,0.68,-0.18,0.005,,,40
10.45,-1.89,2.12,1.85,0.011,,,40
10.46,-1.45,-1.59,-1.09,0.011,,,40
10.47,-1.6,0.98,-0.33,0.005,,,40
10.48,-0.94,1.81,1.32,0.011,,,40
10.49,0.47,-1.37,1.4,0.005,,,40
10.5,0.32,1.43,-0.33,0.005,,,40
10.51,-2.78,1.43,0.57,0.011,,,40
10.52,-0.42,0.22,1.55,0.016,,,40
10.53,-1.3,0.6,-1.16,0.016,,,40
10.54,-1.38,0.68,2.91,0.011,,,40
10.55,0.32,1.66,0.49,-0.005,,,40
10.56,0.1,-1.29,1.1,0.016,,,40
10.57,-0.86,1.43,0.57,0.011,,,40
10.58,-1.75,1.51,-1.54,0.016,,,40
10.59,-0.05,-0.31,0.27,0.005,,,40
10.6,-0.94,2.87,0.72,0,,,40
10.61,-0.2,0.07,1.85,-0.005,,,40
10.62,0.83,4.01,-2.07,-0.011,,,40
10.63,-0.49,0.53,0.49,0.011,,,40
10.64,-0.49,2.42,-1.99,0.005,,,40
10.65,-0.35,0.98,-0.79,0.005,,,40
10.66,0.91,-0.53,-0.56,0,,,40
10.67,2.83,0.37,-1.01,-0.005,,,40
10.68,-0.57,0.68,-1.39,0.011,,,40
10.69,-0.86,-0.61,-1.39,0.022,,,40
10.7,0.24,1.21,-0.56,-0.005,,,40
10.71,-0.71,0.37,1.1,-0.005,,,40
10.72,0.54,-1.06,0.95,0.005,,,40
10.73,-0.71,-0.61,-3.43,0,,,40
10.74,2.16,-1.67,-2.6,-0.011,,,40
10.75,-0.35,-0.16,-0.33,0,,,40
10.76,-0.49,1.06,0.12,0.022,,,40
10.77,-2.34,1.59,0.12,0.022,,,40
10.78,-0.05,0,-0.26,0,,,40
10.79,2.16,-1.22,-0.03,-0.016,,,40
10.8,1.2,-0.16,-3.2,0,,,40
10.81,-1.67,-0.53,-0.94,0.011,,,40
10.82,0.24,-1.9,1.4,-0.005,,,40
10.83,-0.35,1.59,0.12,0.005,,,40
10.84,0.24,-0.46,-0.64,0,,,40
10.85,0.1,0.53,1.1,0,,,40
10.86,0.47,0.9,-0.94,0.005,,,40
10.87,-1.82,0.9,0.42,0.011,,,40
10.88,0.39,1.06,-1.09,0,,,40
10.89,0.32,-0.76,-0.03,0,,,40
10.9,0.54,0,-1.54,0,,,40
10.91,-0.94,0.15,1.1,0.016,,,40
10.92,-1.16,0.6,2.08,0,,,40
10.93,0.54,1.06,-0.26,-0.005,,,40
10.94,-0.64,1.51,-0.18,0.005,,,40
10.95,-0.94,0,1.32,0.016,,,40
10.96,1.65,1.28,-0.71,-0.005,,,40
10.97,0.1,0.6,0.95,-0.005,,,40
